N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency
0,65,24,28.49584395,62.44616219,7.841496029,53.14531023,lentil,20.545202213880582,3,11.247289334267847,3.6327324507315417,448.8130409912659,1.4646507931219666,4,7.222196032575084,3.7007045470598734,159.4495161394792,3,29.98514498569301,3,50.21851312954768,2.748226703309192
25,54,42,21.068887,17.931907,5.708385,39.061146,chickpea,14.187695,2,8.144554,19.046966,424.981273,5.353332,4,15.572318,30.560976,107.035585,1,31.156841,3,19.104612,3.595618
60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,jute,26.41942634413939,3,11.361445878468135,15.662910187543815,435.75884997288887,9.404974771471563,1,10.270208953810023,93.59315801966028,199.34446417920003,1,12.108435535070022,1,64.09621659221952,2.932772605210914
109,40,16,26.349409,86.208799,7.187769,95.397712,cotton,12.694394,1,5.67438,12.935987,440.322516,1.858783,6,19.945207,17.703012,99.349931,2,40.047515,3,53.088807,4.250746
79,49,42,32.727915,76.67453,6.35866,163.966581,jute,26.083858,2,9.76463,19.377044,441.301301,1.02613,2,9.409861,57.381685,189.762739,3,16.727977,1,27.07353,4.134431
85,52,45,26.31355498,82.36698992,7.224285503,265.5355937,rice,10.924939769484348,1,9.8176727910344,9.747403754434998,368.0356909411808,1.8143648596860773,6,14.080812219915186,90.09073038644414,181.7079578905352,1,22.93944674847825,3,15.53085869725066,2.825826540035038
14,51,22,20.103398,20.687157,5.790538,44.735965,kidneybeans,29.983525,2,5.721524,4.046369,428.387682,9.317089,5,13.68079,16.936213,183.541891,1,47.71835,1,37.196974,3.329695
21,15,22,14.161637,83.093375,6.432656,77.858711,grapes,17.807324,3,8.165282,14.509259,421.865634,5.254679,4,13.262721,31.903633,148.187362,1,33.608038,2,27.880663,1.058739
96,70,58,28.963057,82.877431,6.324461,105.714736,banana,11.719604,1,11.714768,11.0112,376.276727,7.524595,1,5.191756,16.163933,93.524513,1,1.173833,3,22.87,1.918857
26,69,33,22.504548,58.553584,5.749222,110.068008,pigeonpeas,25.966562,1,7.584486,19.861662,414.11418,9.483304,2,5.722038,53.067258,104.831813,2,4.63493,1,90.819993,4.676055
70,60,68,20.464583,73.02448,5.850449,114.794737,maize,27.48248,2,6.007701,0.313742,434.845807,7.396191,2,14.41047,70.626504,69.088899,2,49.497813,1,34.566328,2.11617
28,76,39,23.279114,18.550437,6.768846,52.762595,kidneybeans,19.877796,2,11.329948,4.372987,384.386055,7.255545,4,5.529396,37.735783,187.922359,3,13.560781,2,39.094449,2.633548
22,38,31,31.53356352,53.06009323,5.821106036,98.57025046,mango,14.17633378507037,1,9.11360221362467,13.9595498942646,380.271498672713,9.94856375278071,3,5.710802946199851,99.11254849946218,161.2887164678362,3,2.4970433078432497,2,78.00022009949915,1.4494084948270485
118,32,10,23.55164,89.830431,7.683796,63.611649,cotton,29.592462,2,6.027422,11.007776,389.512167,1.314924,3,12.21413,40.327392,83.02141,2,7.355837,1,50.918407,1.192616
19,26,29,22.075591,90.242335,6.354246,60.878303,grapes,25.115063,2,6.45155,9.819446,410.05015,8.062407,5,14.998571,23.164363,80.07824,1,49.399325,1,85.753292,4.662747
49,16,68,32.506858,90.956852,6.745558,123.58343,papaya,25.881506,2,6.268428,12.532515,426.847456,9.550304,2,18.028484,68.616041,149.389447,1,22.391509,1,19.388441,4.521301
33,13,10,20.574846,93.482888,6.062462,184.981769,apple,22.276035,2,10.938863,14.220938,365.451704,1.466072,1,9.934865,73.858075,184.169741,3,48.368997,2,26.795715,1.22186
45,61,78,19.48649305,16.06240074,6.489389282,81.5284269,chickpea,22.84477059004342,3,8.671086425745088,15.886427846506027,421.3965292522829,2.216153032529057,5,18.066052688847243,24.98202532059447,72.44552108567827,3,19.88342270384856,3,9.489527802817188,2.372570696230812
21,28,49,28.707932,84.872305,5.147062,116.648346,coconut,23.284795,3,6.728351,7.523473,443.289449,3.670913,6,9.503181,99.406573,164.732174,2,7.606713,2,85.432518,3.691745
10,39,33,27.335818,85.731298,5.584107,196.646954,pomegranate,28.785141,3,7.506464,15.130907,380.517761,8.395761,2,19.007777,14.193927,167.381269,1,41.227945,2,26.945452,3.033797
17,80,26,22.209528,67.345336,5.769269,114.030956,pigeonpeas,26.754777,1,5.832603,2.730435,413.896717,3.500956,4,15.796876,94.085347,62.200843,2,20.705536,1,3.434954,1.519398
92,64,50,26.11488,60.976061,7.491217,67.811361,maize,20.987795,3,9.873565,6.298282,417.549264,9.302885,1,8.652373,74.982653,156.413459,1,30.758155,2,3.074985,3.581072
22,14,36,34.488818,84.115215,7.417139,106.493947,coconut,16.377538,2,6.13907,3.68518,390.632203,2.739273,4,12.103934,28.788709,96.266567,3,43.077433,3,20.169267,2.697995
10,30,24,33.291705,47.560597,4.32843,54.627656,mothbeans,17.180474,3,11.07993,9.810989,377.328504,8.539331,1,6.637505,97.675675,194.171759,3,11.466855,3,86.05019,4.664767
33,33,32,24.806597,62.930604,5.780932,44.201398,blackgram,24.194221,2,10.179546,9.640877,379.364534,8.564472,4,9.119721,72.094034,125.214377,3,47.102313,3,33.24159,4.637113
97,58,78,26.650764,87.763977,6.233679,106.264116,banana,17.106289,3,7.842727,7.481172,384.678521,6.932853,3,9.072674,39.722993,184.224803,2,30.094692,1,45.07574,3.731198
30,53,34,21.102523,52.637214,5.09553,105.727634,pigeonpeas,11.983244,3,5.571498,8.098786,360.133723,5.612123,2,18.305078,59.063225,94.324709,1,12.997664,1,56.365177,1.842085
26,62,27,21.665896,21.708145,6.696147,49.069233,kidneybeans,25.711658,1,8.858542,0.698384,423.648424,4.757334,3,16.002478,51.736393,90.966681,3,16.253848,2,99.255087,4.140976
19,12,27,9.623986,80.459735,5.815768,74.413161,grapes,13.305754,2,8.639956,8.903542,427.430328,9.636186,4,7.144846,54.388049,114.522423,1,18.575994,3,46.9418,2.408692
12,70,51,18.083234,15.890277,5.558893,60.45011,chickpea,15.787268,3,8.031185,17.540524,374.330585,5.197277,3,10.284848,8.68141,194.43221,1,39.891201,2,15.458366,4.946971
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon,26.32108432531481,1,6.069536072630834,18.712239343397343,409.0694064121561,8.268540843181574,1,13.68877246138556,22.41430014337597,185.4679255506686,1,26.151367628277185,1,65.9620129893643,1.7927761955915529
13,46,49,15.863367,14.050838,6.828436,54.788482,chickpea,19.483822,3,7.889262,19.365633,380.923152,3.245972,6,16.147692,85.398737,98.779955,3,44.253079,2,63.555025,3.627488
130,49,25,28.141521,77.258312,6.12835,99.303223,cotton,11.488999,3,6.084862,4.548932,433.77383,4.735128,2,8.321746,27.186992,173.502867,1,40.004939,1,65.22628,4.297275
90,19,24,21.459386,93.486667,4.676169,198.609678,coffee,12.091774,3,5.147478,19.833435,420.918549,2.697188,3,9.219962,1.531257,51.38513,1,17.696295,3,51.87925,1.450258
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,18.32824789062465,1,6.840531290274212,6.236316021398888,376.9000822177975,6.064131615259199,1,9.089793102028162,1.852384794551165,172.94818176868122,1,26.444989842964727,3,14.78670304904821,2.3906918821461205
14,14,6,19.412487,94.838378,6.595803,140.808424,orange,29.511523,2,7.643354,15.683932,388.75623,9.946002,4,18.019153,6.247241,162.366298,2,20.230384,1,5.591038,3.838313
20,25,51,30.231699,90.880037,7.13606,108.988981,pomegranate,15.520792,2,8.010356,10.60659,373.328698,7.426401,3,9.630081,92.730427,139.249837,1,17.648564,3,80.012991,4.402672
11,52,35,21.642702,22.408244,5.876185,32.855568,kidneybeans,12.093669,1,6.308622,6.727726,353.732131,8.102233,4,5.40467,10.052529,124.472514,2,34.301437,1,46.48527,4.029446
0,17,42,23.20242586,91.19442671,6.859840821,109.0946323,pomegranate,10.607368638078407,2,7.824450744898426,8.166221517062999,396.78962817190177,6.950395145057668,2,14.935347197786871,45.763668056646566,74.89969577858119,1,14.496601118974878,3,70.17285506049159,3.0049957297612515
92,47,61,29.127099,70.230388,6.971175,236.267747,jute,24.018691,3,11.007518,13.300193,387.267693,5.758372,3,9.434211,5.185558,151.037367,3,30.327847,3,72.699522,1.816711
83,18,76,33.426247,91.126098,6.682885,23.217584,muskmelon,14.025074,3,6.4513,2.462633,403.029149,8.038358,6,19.743944,61.644304,173.960074,3,14.354494,1,14.21817,1.82901
23,57,24,26.99677,40.31984,3.814597,56.409366,mothbeans,16.297747,2,11.067459,9.20595,369.878684,2.554336,3,11.143615,20.578949,113.693668,3,6.632636,2,88.106965,4.094859
80,68,51,25.728761,57.392609,5.760389,85.902179,maize,18.399409,2,7.220937,11.000545,389.155363,9.061691,1,12.223805,46.967298,199.502979,1,37.463933,3,48.582394,3.922709
69,62,71,21.185152,70.157162,6.74885,114.723867,maize,15.022454,1,7.729059,4.026444,432.463683,4.131558,2,14.328148,90.596394,74.914061,3,34.368198,1,81.035291,4.620398
54,19,76,33.012861,90.522857,7.397512,116.579451,papaya,15.06799,3,11.918667,6.96451,353.650016,2.863571,4,12.136453,53.904618,133.923369,3,48.284722,1,35.009383,4.08517
19,28,19,10.005367,90.049199,6.333531,66.488465,grapes,13.83797,1,10.931084,8.834497,414.094453,9.240716,2,18.238879,89.132503,198.028625,2,10.108729,3,79.610957,1.289882
10,59,27,19.285977,62.399796,7.245457,37.68467,lentil,20.772511,3,9.234986,11.308957,374.021381,6.785423,5,9.337913,55.916742,118.111682,3,29.719163,1,5.474421,2.995124
17,58,25,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans,24.125689888251497,2,7.324768177641001,1.2827930135375865,359.04148202237513,7.8060160305005475,4,8.174547729689085,41.96842317375565,62.77071764540508,3,6.187008780024467,3,37.50584960564159,2.855860833156846
10,26,54,30.001297,82.288999,6.726666,107.124015,coconut,27.633226,3,8.876712,4.43664,445.226537,4.446587,2,6.892949,71.886528,108.861881,3,27.107769,2,24.832737,1.616121
28,29,21,23.563522,90.369494,6.17248,161.409174,orange,23.362779,3,5.611765,11.203197,449.717973,9.704019,6,18.851724,27.221592,140.951635,2,48.372692,1,83.600479,3.227584
10,99,38,26.079714,63.323942,5.889883,111.036305,pigeonpeas,25.545615,3,7.931826,8.402884,426.802593,8.996331,4,13.83291,52.084732,171.425178,1,49.129637,1,19.425644,4.660349
19,7,21,24.749449,93.218827,6.423687,171.46067,orange,14.735434,3,11.116964,6.537952,407.766287,5.921207,3,7.834567,98.638844,138.966277,3,29.313081,1,62.783057,1.406585
36,54,27,24.525905,61.894455,6.231853,65.758177,pigeonpeas,23.903004,1,7.852162,16.309577,399.844622,3.031282,6,8.024993,87.268251,118.915654,2,42.382686,1,83.429043,2.486229
120,28,15,24.871596,86.565948,7.483377,78.710751,cotton,26.577409,3,10.904078,9.207454,418.294249,8.148105,1,16.136397,37.308943,136.616062,2,3.202419,3,52.348725,1.851316
28,23,10,23.278591,90.701222,7.255475,105.647916,orange,14.584024,3,8.30775,9.128848,412.421972,5.492537,4,14.796519,6.74677,176.661795,1,14.334353,3,50.91612,2.7117
26,50,16,23.129341,18.80722,6.199444,45.13228,kidneybeans,18.462427,2,8.094921,4.566326,426.687142,3.320091,4,8.071443,66.924851,145.146128,1,22.138032,3,42.858092,4.890033
57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,papaya,22.223867837770705,1,11.991041166034698,14.589779481624507,445.0928333539549,1.886001730409155,3,11.226564327193003,20.142149977528067,174.27636651034845,1,19.4091059107012,1,35.00561501213141,3.208657837756228
43,37,57,31.420841,93.262577,7.189264,108.3348,papaya,26.566186,2,5.16086,19.032444,423.020786,8.653711,5,5.163605,73.142357,145.561843,1,2.229089,3,48.846239,1.22727
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,jute,21.172513216459222,3,6.212717363147618,18.65374607013702,365.4885544526411,1.2207058551813796,6,15.265092570184205,38.75887172963689,95.98675306839488,3,28.025086489447443,2,10.280069310577266,3.7130655695985135
28,37,30,24.649998,92.734164,5.763229,191.016876,apple,20.563401,1,5.315411,15.481132,424.065436,1.717775,1,17.747519,33.624565,118.456661,2,31.534669,2,71.592423,1.033255
107,51,56,30.061262,77.634655,6.165281,146.889778,banana,17.323309,2,5.275187,0.246415,416.118911,1.663799,4,18.211087,44.040673,152.773029,2,33.136394,1,91.759527,3.335969
24,53,18,15.228123,20.96345,6.279067,58.70619,kidneybeans,14.810239,2,8.086385,17.571852,373.224653,5.268613,6,19.099014,30.7758,144.042235,3,35.026312,1,73.756001,4.489995
10,64,24,23.424809,66.187866,6.115705,36.404667,lentil,13.803584,1,6.728002,7.317443,365.75778,2.316372,6,15.157817,49.007132,65.426084,2,16.69282,1,41.900914,3.913164
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,27.74253815910057,1,8.745028257890997,15.603674976603203,350.3601471144205,3.8729622757471502,4,17.567928764578088,71.64484159111477,104.12017826725751,1,0.7720179223026591,1,79.10298233065387,3.670252488175495
107,27,59,31.616159,94.554115,6.095606,21.142311,muskmelon,26.022126,3,10.857785,10.628241,384.871137,8.472139,3,10.644733,43.644387,102.459376,3,4.062582,1,85.41637,3.142757
27,55,23,18.17414,65.002469,7.180321,51.26656,lentil,20.24124,3,11.157623,3.72975,412.884255,3.35909,3,8.512284,19.892003,78.985476,3,4.316234,1,55.739285,2.011704
25,39,10,32.769145,45.552744,3.965373,37.236809,mothbeans,11.612268,1,5.937492,11.480508,350.891565,2.122703,6,19.81537,78.145842,87.607646,1,35.212698,3,28.990295,4.106638
96,29,61,31.308022,92.168201,5.003835,40.358017,watermelon,24.998786,2,5.492901,8.874959,417.751853,9.381591,4,13.561218,96.498307,163.745374,2,20.32826,1,5.184423,1.327903
10,37,22,29.328615,59.68801,5.256895,57.810753,mothbeans,26.656823,2,11.686908,8.850832,392.526574,9.757613,2,15.449757,15.364378,98.540149,1,31.864844,3,0.821822,1.060295
96,56,69,33.561639,77.481176,5.680114,107.616538,banana,16.573162,1,7.10057,7.550227,379.320127,7.685398,2,18.356882,26.204827,179.272639,1,29.670997,1,99.848606,1.570978
26,15,15,8.831498,80.01869,6.418233,73.912814,grapes,23.943812,2,6.421405,7.846522,402.696033,9.885542,4,5.586797,67.985088,64.596137,3,34.662491,1,63.748457,3.43281
26,12,14,21.801934,82.241936,5.823361,91.970947,grapes,26.692203,1,9.154905,1.05227,414.510737,8.602145,5,17.856642,26.626828,95.461171,1,37.288278,3,5.846908,1.655645
38,21,17,22.841303,94.532277,6.401197,145.616301,apple,13.590719,2,11.66731,6.792654,419.994122,5.495624,5,17.848139,29.639054,64.527222,1,6.313418,1,40.660141,4.803453
97,36,45,22.2286982,81.85872947,6.939083505,278.0791793,rice,21.74293462232248,2,8.555142534523862,12.921630582099963,387.7311859883452,3.054852950064713,2,15.385554829755966,22.17683939975881,110.18419685355283,1,27.3841084861136,3,3.7155727391854687,4.975013598385738
61,35,40,25.6909,85.877694,5.740037,221.45036,rice,22.417066,1,10.131717,16.229204,389.355679,2.957076,3,8.875773,44.19886,170.681156,1,17.301054,1,45.711263,2.951506
28,11,46,34.100962,88.207845,5.609675,157.388133,pomegranate,15.641279,2,11.425675,0.714287,352.335228,1.70321,3,6.229031,73.303506,127.739127,3,9.422489,3,5.232502,4.160997
107,27,61,34.556531,86.708897,5.901347,72.167334,watermelon,19.310718,2,5.053035,4.690049,413.369046,3.019942,3,18.43573,74.116459,69.571252,3,2.486997,3,26.148164,1.599278
6,69,19,26.88630675,41.69617915,4.750929218,94.46748008,pigeonpeas,23.85391520298036,3,10.91420755325355,6.582210559600574,383.6558901266551,5.141911660547071,1,12.013021075576331,55.28812326117611,71.14635494827195,1,13.838677336257652,1,82.1843321215376,4.846333105606398
29,45,14,26.614658,51.732073,6.001016,57.419565,mothbeans,14.89428,1,10.011256,7.779032,381.973197,4.329269,3,18.506413,87.335126,195.422676,1,34.827815,1,79.385828,1.049847
18,38,18,31.185457,66.697401,6.660383,32.293008,blackgram,29.108574,3,5.34479,12.179487,393.129714,3.836057,1,7.269961,32.497289,53.481795,3,9.287562,3,32.276376,3.235186
92,63,62,26.494995,76.582696,6.758286,248.738644,jute,21.133251,2,10.575337,1.081185,361.7854,2.505312,1,7.265298,22.309044,142.59147,2,21.624708,1,60.500151,2.322544
35,16,40,33.685196,88.73164,7.040064,112.578139,pomegranate,25.113006,3,8.030164,17.238503,394.730334,6.312699,5,14.438387,27.329254,100.813541,2,32.636131,1,20.181299,3.817872
96,59,54,33.351084,84.444831,6.170796,172.437562,jute,20.551162,2,7.509471,15.93584,413.951862,5.263823,2,12.918049,35.825503,127.514767,2,3.783189,1,88.379025,3.148286
18,34,12,32.028736,54.574906,6.953876,172.794883,mango,12.419916,1,11.182401,19.47052,406.446583,8.769705,4,5.694673,80.127501,65.648901,3,11.352459,2,42.181117,1.951785
106,51,50,28.010484,85.280955,6.034017,165.309484,banana,11.000817,2,6.909444,12.146594,420.562688,7.240795,6,5.890963,4.265192,167.113028,2,31.796738,1,34.895957,2.203692
50,21,50,34.48672,91.699654,7.450418,134.690059,papaya,24.702341,3,8.483224,18.40047,445.510198,4.390797,4,12.80165,86.986294,137.872929,1,27.854721,2,30.249174,2.47607
38,36,15,24.632121,93.555439,5.749319,145.601441,apple,27.904949,2,6.080664,19.497934,381.118585,5.574407,5,13.596485,80.221173,126.999803,3,38.677781,2,75.863767,2.871784
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple,25.878187165783373,1,7.754896103396362,10.487875934055822,394.0058145775637,5.836857867808051,1,14.209520287451904,8.072132384541476,151.21530925627837,3,17.43741928445831,1,92.43318217851076,3.9569331980348776
29,52,24,19.391034,65.555285,6.561966,57.133009,lentil,16.953077,2,7.055448,1.951541,406.520792,5.471698,1,9.469626,26.604775,145.871576,2,43.663402,2,71.014166,3.36045
38,60,76,18.65054116,17.80852431,8.868741443,77.92798682,chickpea,29.99492905819812,1,11.580893894371329,8.083998947591962,381.4319783584996,3.970762390066988,6,17.31392837257514,19.28984363934344,189.1240521096317,2,19.855658392753533,2,34.910097682929894,3.951398292021683
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram,13.283022799234775,2,11.502263054774286,14.777581418333607,356.91933436668324,9.528817072091543,1,12.406994067188442,87.44810857361375,54.14399328550846,3,10.334829300308083,1,62.5574092258754,4.166732718480864
49,14,41,27.615748,93.270494,6.588765,166.068167,papaya,25.522847,2,10.642032,8.614671,380.369786,2.211669,1,10.749478,63.939926,92.010385,3,31.205464,1,11.009878,1.504533
91,59,76,23.779162,72.693648,6.7243,73.063742,maize,17.341804,2,9.727963,5.326532,448.644139,8.777042,4,9.316169,76.511051,117.457566,2,27.053596,3,79.72968,1.326058
99,12,15,17.862954,91.106787,3.546583,241.82484,coffee,11.627253,1,11.421645,6.888534,414.202701,7.601756,5,7.958301,15.982348,90.003774,3,29.722673,1,75.111207,3.110555
14,8,43,21.92513945,94.46485312,7.051654924,111.7162016,pomegranate,24.56033083321641,2,5.449703854999377,15.00652577093619,425.0348091986685,1.3646291908135129,4,13.71347913221117,26.84773446828848,123.855756723629,3,48.51869626951365,2,45.05589178223855,2.646806424163198
15,55,20,28.170677,44.392141,6.027458,36.438243,mothbeans,11.03329,3,11.451448,7.371233,392.169054,1.334225,1,5.839477,40.257692,169.10664,3,13.896907,1,1.806059,1.11961
25,75,28,,64.512566,7.355542,32.968172,lentil,15.071962,3,5.024779,9.834306,406.47799,9.673559,4,18.899044,34.808188,174.526617,2,12.450602,3,47.066591,3.650217
34,30,13,23.533491,92.9293,6.346708,193.748119,apple,15.341886,1,8.887941,14.839758,382.55643,8.434497,5,11.712139,76.0756,91.028793,2,49.354145,2,45.842123,3.226128
28,32,23,28.040396,69.897809,5.534309,67.234871,blackgram,13.371134,1,8.740261,5.58869,361.315774,5.32539,5,14.526371,36.893532,102.414657,3,39.41766,1,37.615208,4.704458
